post_id,user_id,college_id,content_type,post_description,media_name,created_at,updated_at
1736,223,102,VIDEO,Hackathon highlights,campus.jpg,2025-12-21 16:12:13.191511,2026-01-13 16:12:13.200927
1737,152,103,VIDEO,Cultural fest memories,workshop.jpg,2025-11-12 16:12:13.191514,2026-01-19 16:12:13.200930
1738,147,103,IMAGE,Hackathon highlights,fest.jpg,2025-12-19 16:12:13.191516,2026-01-24 16:12:13.200933
1739,33,102,IMAGE,Placement drive updates,campus.jpg,2025-08-30 16:12:13.191518,2026-01-05 16:12:13.200936
1740,149,102,TEXT,Workshop on AI and Data Science,hackathon.jpg,2025-12-26 16:12:13.191521,2026-01-02 16:12:13.200938
1741,216,101,IMAGE,Great learning experience,fest.jpg,2025-12-14 16:12:13.191523,2025-12-31 16:12:13.200941
1742,499,102,TEXT,Campus life moments,fest.jpg,2025-08-14 16:12:13.191526,2026-01-08 16:12:13.200944
1743,474,102,IMAGE,Cultural fest memories,placement.jpg,2025-08-10 16:12:13.191528,2025-12-30 16:12:13.200947
1744,2,104,VIDEO,Cultural fest memories,campus.jpg,2025-12-28 16:12:13.191535,2026-01-03 16:12:13.200950
1745,176,103,IMAGE,Hackathon highlights,campus.jpg,2025-11-09 16:12:13.191537,2026-01-08 16:12:13.200952
1746,340,102,TEXT,Workshop on AI and Data Science,fest.jpg,2025-09-19 16:12:13.191539,2026-01-13 16:12:13.200955
1747,494,104,TEXT,Hackathon highlights,workshop.jpg,2025-11-10 16:12:13.191542,2025-12-30 16:12:13.200958
1748,119,104,TEXT,Workshop on AI and Data Science,hackathon.jpg,2025-10-15 16:12:13.191544,2025-12-31 16:12:13.200961
1749,393,102,VIDEO,Hackathon highlights,placement.jpg,2026-01-07 16:12:13.191547,2026-01-18 16:12:13.200963
1750,477,101,IMAGE,Campus life moments,fest.jpg,2025-10-05 16:12:13.191549,2026-01-27 16:12:13.200966
1751,308,103,VIDEO,Placement drive updates,,2025-11-16 16:12:13.191552,2025-12-31 16:12:13.200969
1752,67,101,IMAGE,Campus life moments,fest.jpg,2025-09-05 16:12:13.191554,2026-01-14 16:12:13.200972
1753,125,103,TEXT,Hackathon highlights,hackathon.jpg,2025-10-06 16:12:13.191556,2026-01-07 16:12:13.200975
1754,28,103,IMAGE,Campus life moments,,2025-12-19 16:12:13.191559,2026-01-17 16:12:13.200977
1755,35,103,IMAGE,Great learning experience,workshop.jpg,2025-12-18 16:12:13.191561,2026-01-13 16:12:13.200980
1756,366,104,VIDEO,Great learning experience,placement.jpg,2025-09-07 16:12:13.191563,2026-01-28 16:12:13.200983
1757,371,102,IMAGE,Hackathon highlights,campus.jpg,2025-12-04 16:12:13.191566,2026-01-18 16:12:13.200985
1758,89,102,IMAGE,Workshop on AI and Data Science,workshop.jpg,2025-12-11 16:12:13.191568,2026-01-24 16:12:13.200988
1759,17,103,IMAGE,Hackathon highlights,placement.jpg,2025-12-02 16:12:13.191570,2026-01-23 16:12:13.200991
1760,471,103,IMAGE,Placement drive updates,campus.jpg,2025-10-11 16:12:13.191573,2025-12-30 16:12:13.200994
1761,230,103,IMAGE,Workshop on AI and Data Science,,2025-08-18 16:12:13.191577,2026-01-21 16:12:13.200996
1762,437,104,VIDEO,Great learning experience,hackathon.jpg,2025-12-24 16:12:13.191579,2026-01-04 16:12:13.200999
1763,370,102,TEXT,Workshop on AI and Data Science,campus.jpg,2025-10-24 16:12:13.191582,2026-01-02 16:12:13.201002
1764,145,101,TEXT,Cultural fest memories,campus.jpg,2025-08-28 16:12:13.191584,2026-01-26 16:12:13.201005
1765,10,101,VIDEO,Cultural fest memories,hackathon.jpg,2025-10-10 16:12:13.191586,2026-01-12 16:12:13.201007
1766,230,102,TEXT,Placement drive updates,campus.jpg,2025-11-27 16:12:13.191589,2026-01-15 16:12:13.201010
1767,91,103,TEXT,Hackathon highlights,campus.jpg,2025-09-26 16:12:13.191592,2026-01-12 16:12:13.201013
1768,187,104,VIDEO,Great learning experience,fest.jpg,2025-09-22 16:12:13.191594,2026-01-25 16:12:13.201016
1769,249,101,IMAGE,Campus life moments,placement.jpg,2025-08-11 16:12:13.191597,2026-01-24 16:12:13.201018
1770,149,104,VIDEO,Placement drive updates,,2026-01-21 16:12:13.191601,2026-01-17 16:12:13.201021
1771,325,101,VIDEO,Placement drive updates,hackathon.jpg,2025-11-29 16:12:13.191607,2026-01-16 16:12:13.201024
1772,400,104,TEXT,Great learning experience,fest.jpg,2025-10-21 16:12:13.191611,2026-01-03 16:12:13.201027
1773,112,104,VIDEO,Cultural fest memories,campus.jpg,2026-01-27 16:12:13.191614,2025-12-31 16:12:13.201029
1774,183,101,IMAGE,Placement drive updates,placement.jpg,2025-12-12 16:12:13.191617,2026-01-25 16:12:13.201032
1775,465,102,VIDEO,Campus life moments,fest.jpg,2026-01-07 16:12:13.191619,2026-01-04 16:12:13.201035
1776,409,101,IMAGE,Great learning experience,workshop.jpg,2025-11-30 16:12:13.191621,2026-01-16 16:12:13.201038
1777,325,104,VIDEO,Campus life moments,hackathon.jpg,2025-09-09 16:12:13.191624,2026-01-04 16:12:13.201040
1778,268,102,VIDEO,Cultural fest memories,,2025-11-06 16:12:13.191626,2026-01-02 16:12:13.201043
1779,375,102,IMAGE,Placement drive updates,workshop.jpg,2025-10-07 16:12:13.191628,2026-01-16 16:12:13.201046
1780,359,104,VIDEO,Great learning experience,hackathon.jpg,2025-11-09 16:12:13.191630,2026-01-20 16:12:13.201049
1781,197,103,TEXT,Great learning experience,hackathon.jpg,2025-12-14 16:12:13.191633,2026-01-29 16:12:13.201051
1782,261,101,TEXT,Placement drive updates,hackathon.jpg,2025-12-19 16:12:13.191636,2026-01-12 16:12:13.201054
1783,206,104,TEXT,Workshop on AI and Data Science,,2026-01-01 16:12:13.191638,2026-01-29 16:12:13.201057
1784,92,103,TEXT,Hackathon highlights,placement.jpg,2025-12-18 16:12:13.191641,2026-01-06 16:12:13.201059
1785,235,102,VIDEO,Placement drive updates,campus.jpg,2025-11-07 16:12:13.191643,2026-01-25 16:12:13.201062
1786,35,103,TEXT,Workshop on AI and Data Science,fest.jpg,2025-12-07 16:12:13.191645,2026-01-10 16:12:13.201065
1787,213,103,TEXT,Great learning experience,,2025-08-07 16:12:13.191648,2026-01-12 16:12:13.201068
1788,350,101,IMAGE,Great learning experience,campus.jpg,2025-10-29 16:12:13.191650,2026-01-19 16:12:13.201071
1789,453,102,IMAGE,Placement drive updates,placement.jpg,2025-10-16 16:12:13.191653,2026-01-10 16:12:13.201074
1790,321,103,IMAGE,Workshop on AI and Data Science,fest.jpg,2025-10-31 16:12:13.191658,2026-01-23 16:12:13.201081
1791,498,104,IMAGE,Campus life moments,,2025-11-04 16:12:13.191661,2026-01-23 16:12:13.201084
1792,249,101,VIDEO,Cultural fest memories,workshop.jpg,2025-11-17 16:12:13.191663,2026-01-23 16:12:13.201087
1793,187,103,VIDEO,Placement drive updates,hackathon.jpg,2025-08-30 16:12:13.191665,2025-12-31 16:12:13.201090
1794,233,104,IMAGE,Placement drive updates,placement.jpg,2025-11-10 16:12:13.191668,2026-01-09 16:12:13.201092
1795,43,101,TEXT,Great learning experience,workshop.jpg,2025-08-15 16:12:13.191671,2026-01-03 16:12:13.201095
1796,173,102,TEXT,Hackathon highlights,hackathon.jpg,2026-01-11 16:12:13.191673,2026-01-04 16:12:13.201098
1797,41,102,IMAGE,Workshop on AI and Data Science,,2026-01-14 16:12:13.191675,2026-01-25 16:12:13.201101
1798,491,104,VIDEO,Hackathon highlights,campus.jpg,2025-08-13 16:12:13.191678,2026-01-22 16:12:13.201103
1799,287,104,TEXT,Workshop on AI and Data Science,,2025-10-13 16:12:13.191680,2026-01-09 16:12:13.201106
1800,461,102,TEXT,Workshop on AI and Data Science,workshop.jpg,2025-10-23 16:12:13.191682,2026-01-15 16:12:13.201109
1801,408,104,VIDEO,Campus life moments,hackathon.jpg,2025-09-12 16:12:13.191684,2026-01-29 16:12:13.201112
1802,74,103,TEXT,Campus life moments,campus.jpg,2025-12-22 16:12:13.191687,2025-12-30 16:12:13.201114
1803,334,101,VIDEO,Hackathon highlights,workshop.jpg,2025-12-18 16:12:13.191689,2026-01-15 16:12:13.201117
1804,256,104,IMAGE,Cultural fest memories,placement.jpg,2025-08-17 16:12:13.191691,2025-12-30 16:12:13.201120
1805,364,103,TEXT,Placement drive updates,hackathon.jpg,2026-01-14 16:12:13.191694,2026-01-02 16:12:13.201123
1806,148,101,TEXT,Great learning experience,hackathon.jpg,2025-08-18 16:12:13.191696,2026-01-18 16:12:13.201126
1807,129,102,TEXT,Placement drive updates,,2025-08-11 16:12:13.191698,2026-01-18 16:12:13.201129
1808,66,102,VIDEO,Cultural fest memories,workshop.jpg,2025-11-09 16:12:13.191701,2026-01-11 16:12:13.201131
1809,37,102,IMAGE,Hackathon highlights,workshop.jpg,2026-01-17 16:12:13.191703,2026-01-05 16:12:13.201134
1810,81,104,TEXT,Great learning experience,campus.jpg,2026-01-19 16:12:13.191706,2026-01-15 16:12:13.201137
1811,345,103,TEXT,Workshop on AI and Data Science,workshop.jpg,2025-11-03 16:12:13.191708,2026-01-06 16:12:13.201140
1812,270,102,VIDEO,Campus life moments,,2025-10-02 16:12:13.191711,2026-01-15 16:12:13.201142
1813,316,104,TEXT,Great learning experience,workshop.jpg,2025-08-24 16:12:13.191713,2026-01-15 16:12:13.201145
1814,180,104,IMAGE,Cultural fest memories,workshop.jpg,2025-11-13 16:12:13.191715,2026-01-07 16:12:13.201148
1815,75,104,VIDEO,Hackathon highlights,fest.jpg,2025-10-12 16:12:13.191718,2026-01-28 16:12:13.201151
1816,324,101,IMAGE,Workshop on AI and Data Science,campus.jpg,2025-11-29 16:12:13.191720,2026-01-19 16:12:13.201153
1817,286,103,TEXT,Cultural fest memories,hackathon.jpg,2025-12-02 16:12:13.191722,2026-01-01 16:12:13.201156
1818,404,104,VIDEO,Placement drive updates,placement.jpg,2025-10-05 16:12:13.191725,2026-01-04 16:12:13.201159
1819,285,103,VIDEO,Campus life moments,fest.jpg,2026-01-05 16:12:13.191727,2026-01-25 16:12:13.201161
1820,139,101,TEXT,Workshop on AI and Data Science,workshop.jpg,2025-12-28 16:12:13.191730,2026-01-06 16:12:13.201164
1821,217,102,VIDEO,Placement drive updates,workshop.jpg,2025-12-25 16:12:13.191732,2026-01-10 16:12:13.201167
1822,309,101,IMAGE,Placement drive updates,fest.jpg,2025-09-12 16:12:13.191734,2026-01-10 16:12:13.201170
1823,70,104,VIDEO,Cultural fest memories,placement.jpg,2025-09-14 16:12:13.191737,2026-01-21 16:12:13.201173
1824,424,103,IMAGE,Campus life moments,workshop.jpg,2026-01-28 16:12:13.191739,2026-01-16 16:12:13.201175
1825,281,102,IMAGE,Placement drive updates,,2025-11-16 16:12:13.191741,2026-01-09 16:12:13.201178
1826,261,103,TEXT,Great learning experience,placement.jpg,2025-12-09 16:12:13.191744,2025-12-31 16:12:13.201181
1827,330,102,VIDEO,Campus life moments,hackathon.jpg,2025-09-21 16:12:13.191746,2026-01-06 16:12:13.201184
1828,373,104,VIDEO,Campus life moments,hackathon.jpg,2025-12-05 16:12:13.191748,2026-01-29 16:12:13.201187
1829,11,102,IMAGE,Placement drive updates,workshop.jpg,2025-10-29 16:12:13.191755,2026-01-18 16:12:13.201189
1830,431,104,IMAGE,Campus life moments,campus.jpg,2025-10-10 16:12:13.191758,2026-01-15 16:12:13.201192
1831,287,104,VIDEO,Campus life moments,placement.jpg,2026-01-16 16:12:13.191760,2026-01-23 16:12:13.201195
1832,169,104,IMAGE,Placement drive updates,placement.jpg,2025-11-16 16:12:13.191762,2026-01-16 16:12:13.201197
1833,473,101,TEXT,Placement drive updates,,2025-10-25 16:12:13.191765,2026-01-11 16:12:13.201200
1834,242,104,TEXT,Placement drive updates,,2025-10-10 16:12:13.191767,2026-01-28 16:12:13.201203
1835,52,103,VIDEO,Hackathon highlights,hackathon.jpg,2025-11-26 16:12:13.191769,2026-01-12 16:12:13.201206
1836,348,103,TEXT,Campus life moments,,2025-11-28 16:12:13.191771,2026-01-10 16:12:13.201208
1837,104,101,VIDEO,Campus life moments,hackathon.jpg,2025-10-22 16:12:13.191774,2026-01-23 16:12:13.201211
1838,123,101,IMAGE,Workshop on AI and Data Science,placement.jpg,2025-09-09 16:12:13.191776,2026-01-10 16:12:13.201214
1839,56,104,IMAGE,Placement drive updates,workshop.jpg,2026-01-13 16:12:13.191779,2026-01-26 16:12:13.201217
1840,356,104,TEXT,Placement drive updates,campus.jpg,2025-12-13 16:12:13.191781,2026-01-10 16:12:13.201219
1841,305,104,TEXT,Placement drive updates,campus.jpg,2025-10-03 16:12:13.191783,2026-01-08 16:12:13.201222
1842,249,104,VIDEO,Cultural fest memories,placement.jpg,2025-12-24 16:12:13.191786,2025-12-30 16:12:13.201225
1843,210,101,TEXT,Great learning experience,fest.jpg,2026-01-02 16:12:13.191788,2026-01-04 16:12:13.201228
1844,283,104,TEXT,Hackathon highlights,hackathon.jpg,2026-01-01 16:12:13.191790,2026-01-21 16:12:13.201231
1845,17,101,VIDEO,Hackathon highlights,hackathon.jpg,2025-10-03 16:12:13.191793,2026-01-26 16:12:13.201233
1846,209,103,IMAGE,Placement drive updates,placement.jpg,2025-08-02 16:12:13.191795,2026-01-14 16:12:13.201236
1847,448,104,TEXT,Workshop on AI and Data Science,placement.jpg,2025-08-15 16:12:13.191797,2026-01-03 16:12:13.201239
1848,498,104,TEXT,Campus life moments,campus.jpg,2025-12-15 16:12:13.191800,2026-01-10 16:12:13.201242
1849,245,102,TEXT,Cultural fest memories,workshop.jpg,2025-08-05 16:12:13.191802,2026-01-25 16:12:13.201244
1850,405,102,VIDEO,Placement drive updates,placement.jpg,2025-08-23 16:12:13.191804,2026-01-05 16:12:13.201247
1851,40,103,IMAGE,Cultural fest memories,campus.jpg,2025-10-09 16:12:13.191807,2026-01-24 16:12:13.201250
1852,88,103,VIDEO,Campus life moments,placement.jpg,2025-12-11 16:12:13.191809,2025-12-31 16:12:13.201253
1853,103,101,TEXT,Cultural fest memories,campus.jpg,2025-08-02 16:12:13.191812,2026-01-08 16:12:13.201255
1854,55,103,VIDEO,Workshop on AI and Data Science,campus.jpg,2025-10-21 16:12:13.191814,2025-12-30 16:12:13.201258
1855,188,101,VIDEO,Great learning experience,campus.jpg,2025-09-13 16:12:13.191816,2025-12-31 16:12:13.201261
1856,335,104,IMAGE,Hackathon highlights,hackathon.jpg,2025-09-27 16:12:13.191819,2026-01-06 16:12:13.201264
1857,206,103,IMAGE,Placement drive updates,campus.jpg,2026-01-16 16:12:13.191821,2026-01-20 16:12:13.201266
1858,192,102,VIDEO,Cultural fest memories,,2025-11-23 16:12:13.191824,2026-01-13 16:12:13.201269
1859,4,102,IMAGE,Placement drive updates,fest.jpg,2025-10-19 16:12:13.191826,2026-01-02 16:12:13.201272
1860,14,101,IMAGE,Campus life moments,workshop.jpg,2025-08-11 16:12:13.191829,2026-01-04 16:12:13.201275
1861,364,102,IMAGE,Hackathon highlights,hackathon.jpg,2025-12-25 16:12:13.191831,2026-01-16 16:12:13.201278
1862,242,102,VIDEO,Cultural fest memories,workshop.jpg,2025-12-14 16:12:13.191834,2026-01-22 16:12:13.201280
1863,26,102,IMAGE,Workshop on AI and Data Science,hackathon.jpg,2025-08-03 16:12:13.191836,2026-01-05 16:12:13.201283
1864,115,102,TEXT,Great learning experience,workshop.jpg,2025-09-20 16:12:13.191838,2026-01-10 16:12:13.201286
1865,399,102,TEXT,Great learning experience,hackathon.jpg,2026-01-28 16:12:13.191841,2026-01-16 16:12:13.201288
1866,487,104,IMAGE,Workshop on AI and Data Science,hackathon.jpg,2026-01-27 16:12:13.191843,2026-01-06 16:12:13.201291
1867,297,103,TEXT,Workshop on AI and Data Science,hackathon.jpg,2025-11-09 16:12:13.191845,2026-01-06 16:12:13.201294
1868,273,101,TEXT,Placement drive updates,,2025-09-13 16:12:13.191847,2026-01-21 16:12:13.201297
1869,65,103,VIDEO,Placement drive updates,fest.jpg,2026-01-19 16:12:13.191850,2026-01-01 16:12:13.201299
1870,397,104,VIDEO,Hackathon highlights,,2025-10-17 16:12:13.191852,2026-01-26 16:12:13.201302
1871,344,104,VIDEO,Great learning experience,workshop.jpg,2026-01-15 16:12:13.191855,2026-01-07 16:12:13.201305
1872,94,102,VIDEO,Workshop on AI and Data Science,,2025-11-06 16:12:13.191857,2026-01-06 16:12:13.201308
1873,162,102,TEXT,Campus life moments,workshop.jpg,2025-10-14 16:12:13.191859,2026-01-15 16:12:13.201310
1874,220,101,IMAGE,Great learning experience,workshop.jpg,2025-11-05 16:12:13.191862,2026-01-28 16:12:13.201313
1875,40,101,TEXT,Campus life moments,campus.jpg,2025-11-21 16:12:13.191864,2026-01-22 16:12:13.201316
1876,431,104,TEXT,Workshop on AI and Data Science,fest.jpg,2026-01-22 16:12:13.191867,2026-01-14 16:12:13.201319
1877,105,102,VIDEO,Cultural fest memories,workshop.jpg,2025-09-16 16:12:13.191869,2026-01-29 16:12:13.201321
1878,86,104,IMAGE,Great learning experience,placement.jpg,2026-01-07 16:12:13.191871,2026-01-27 16:12:13.201324
1879,198,102,VIDEO,Workshop on AI and Data Science,,2025-10-30 16:12:13.191874,2026-01-28 16:12:13.201327
1880,427,104,TEXT,Hackathon highlights,placement.jpg,2025-08-17 16:12:13.191876,2026-01-05 16:12:13.201330
1881,399,102,IMAGE,Great learning experience,,2025-12-10 16:12:13.191878,2026-01-21 16:12:13.201333
1882,137,104,IMAGE,Hackathon highlights,,2025-12-06 16:12:13.191881,2026-01-15 16:12:13.201338
1883,483,103,TEXT,Great learning experience,fest.jpg,2025-08-18 16:12:13.191883,2026-01-06 16:12:13.201344
1884,148,102,TEXT,Workshop on AI and Data Science,hackathon.jpg,2025-08-08 16:12:13.191886,2026-01-04 16:12:13.201352
1885,39,101,TEXT,Great learning experience,hackathon.jpg,2026-01-25 16:12:13.191888,2026-01-05 16:12:13.201359
1886,340,104,IMAGE,Great learning experience,,2026-01-06 16:12:13.191890,2026-01-26 16:12:13.201367
1887,314,101,TEXT,Placement drive updates,workshop.jpg,2025-09-28 16:12:13.191893,2026-01-24 16:12:13.201374
1888,7,101,IMAGE,Hackathon highlights,placement.jpg,2025-12-25 16:12:13.191895,2026-01-13 16:12:13.201382
1889,197,102,TEXT,Campus life moments,placement.jpg,2025-12-19 16:12:13.191897,2026-01-29 16:12:13.201390
1890,55,102,IMAGE,Campus life moments,placement.jpg,2025-11-08 16:12:13.191900,2026-01-24 16:12:13.201397
1891,446,104,TEXT,Hackathon highlights,workshop.jpg,2025-11-09 16:12:13.191902,2026-01-11 16:12:13.201405
1892,75,104,IMAGE,Cultural fest memories,hackathon.jpg,2025-12-22 16:12:13.191904,2026-01-12 16:12:13.201410
1893,460,104,IMAGE,Workshop on AI and Data Science,,2025-10-26 16:12:13.191907,2026-01-26 16:12:13.201414
1894,185,101,TEXT,Cultural fest memories,hackathon.jpg,2025-09-07 16:12:13.191909,2026-01-14 16:12:13.201418
1895,270,101,TEXT,Great learning experience,,2025-09-16 16:12:13.191912,2026-01-06 16:12:13.201422
1896,367,102,VIDEO,Hackathon highlights,fest.jpg,2025-08-20 16:12:13.191914,2026-01-06 16:12:13.201426
1897,247,103,TEXT,Placement drive updates,fest.jpg,2026-01-18 16:12:13.191916,2026-01-20 16:12:13.201430
1898,121,104,TEXT,Placement drive updates,campus.jpg,2025-10-15 16:12:13.191918,2026-01-22 16:12:13.201434
1899,262,102,IMAGE,Workshop on AI and Data Science,campus.jpg,2025-11-03 16:12:13.191921,2026-01-11 16:12:13.201438
1900,113,102,IMAGE,Great learning experience,placement.jpg,2025-09-30 16:12:13.191923,2026-01-01 16:12:13.201443
1901,290,103,VIDEO,Cultural fest memories,fest.jpg,2025-12-16 16:12:13.191926,2026-01-18 16:12:13.201448
1902,122,102,IMAGE,Workshop on AI and Data Science,hackathon.jpg,2025-10-26 16:12:13.191928,2026-01-21 16:12:13.201453
1903,305,104,IMAGE,Great learning experience,,2026-01-26 16:12:13.191930,2026-01-19 16:12:13.201458
1904,358,104,IMAGE,Placement drive updates,campus.jpg,2025-08-23 16:12:13.191933,2026-01-21 16:12:13.201463
1905,232,104,VIDEO,Placement drive updates,placement.jpg,2025-12-25 16:12:13.191935,2026-01-19 16:12:13.201468
1906,84,104,TEXT,Campus life moments,,2025-12-13 16:12:13.191938,2026-01-11 16:12:13.201473
1907,380,104,VIDEO,Cultural fest memories,hackathon.jpg,2025-10-24 16:12:13.191940,2026-01-23 16:12:13.201477
1908,399,104,IMAGE,Cultural fest memories,campus.jpg,2025-08-04 16:12:13.191943,2026-01-16 16:12:13.201481
1909,354,102,VIDEO,Workshop on AI and Data Science,campus.jpg,2025-09-15 16:12:13.191945,2026-01-11 16:12:13.201486
1910,134,101,VIDEO,Workshop on AI and Data Science,,2025-09-21 16:12:13.191947,2025-12-30 16:12:13.201491
1911,404,101,IMAGE,Placement drive updates,fest.jpg,2025-08-08 16:12:13.191950,2026-01-25 16:12:13.201496
1912,301,104,IMAGE,Campus life moments,campus.jpg,2025-08-10 16:12:13.191952,2026-01-23 16:12:13.201500
1913,467,102,IMAGE,Hackathon highlights,fest.jpg,2025-11-15 16:12:13.191955,2026-01-08 16:12:13.201504
1914,181,104,TEXT,Hackathon highlights,fest.jpg,2025-11-13 16:12:13.191961,2026-01-07 16:12:13.201507
1915,464,103,IMAGE,Hackathon highlights,,2025-09-20 16:12:13.191963,2026-01-13 16:12:13.201510
1916,44,102,TEXT,Great learning experience,campus.jpg,2025-11-27 16:12:13.191966,2026-01-08 16:12:13.201513
1917,64,102,IMAGE,Hackathon highlights,,2026-01-09 16:12:13.191968,2026-01-15 16:12:13.201515
1918,424,104,IMAGE,Cultural fest memories,fest.jpg,2025-08-03 16:12:13.191970,2026-01-25 16:12:13.201518
1919,22,101,VIDEO,Hackathon highlights,workshop.jpg,2025-11-02 16:12:13.191973,2026-01-14 16:12:13.201523
1920,343,104,TEXT,Cultural fest memories,fest.jpg,2025-11-17 16:12:13.191975,2026-01-09 16:12:13.201525
1921,209,102,IMAGE,Placement drive updates,campus.jpg,2025-11-30 16:12:13.191978,2026-01-14 16:12:13.201528
1922,78,104,IMAGE,Great learning experience,placement.jpg,2025-11-17 16:12:13.191980,2026-01-23 16:12:13.201531
1923,85,104,IMAGE,Great learning experience,workshop.jpg,2025-10-06 16:12:13.191982,2026-01-01 16:12:13.201548
